,_id,Customer ID,username,Customer Names,Email IDs,Country,adults,children,Total People,Reserved Room_Type,check_in,check_out,Meals,reservation_status,reservation_status_date,Price
759,760,758,carterchristopher,Michael Howard,michael.howard@example.com,France,2,1,3,Standard Room,2015-08-08,2015-08-15,Bed & Breakfast,Check-Out,2015-08-10,175
763,764,762,gracemoody,Dwayne Edwards,dwayne.edwards@example.com,France,2,1,3,Standard Room,2015-08-08,2015-08-15,Bed & Breakfast,Check-Out,2015-08-10,175
767,768,766,gwilliams,Randy Moore,randy.moore@example.com,Italy,1,0,1,Standard Room,2015-08-08,2015-08-15,Half Board,Check-Out,2015-08-11,145
772,773,771,lindafranklin,Jennifer Juarez,jennifer.juarez@example.com,Italy,1,0,1,Standard Room,2015-08-08,2015-08-15,Half Board,Check-Out,2015-08-11,145
781,782,780,pachecokimberly,Louis Michael,louis.michael@example.com,Italy,3,0,3,Standard Room,2015-08-08,2015-08-15,Half Board,Check-Out,2015-08-11,235
814,815,813,emilyedwards,Tyler Wagner,tyler.wagner@example.com,Portugal,1,0,1,Standard Room,2015-08-08,2015-08-15,Bed & Breakfast,Check-Out,2015-08-12,125
819,820,818,yroberson,Ashley Evans,ashley.evans@example.com,Spain,3,0,3,Standard Room,2015-08-08,2015-08-15,Bed & Breakfast,Check-Out,2015-08-12,175
824,825,822,nicholasnovak,Susan Henderson,susan.henderson@example.com,Spain,1,0,1,Standard Room,2015-08-08,2015-08-15,Bed & Breakfast,Check-Out,2015-08-12,125
827,828,825,carol05,Robin Sanchez,robin.sanchez@example.com,Spain,3,0,3,Standard Room,2015-08-08,2015-08-15,Bed & Breakfast,Check-Out,2015-08-12,175
832,833,830,masonbrooks,Amanda Stewart,amanda.stewart@example.com,Poland,1,0,1,Standard Room,2015-08-08,2015-08-15,Bed & Breakfast,Check-Out,2015-08-12,125
842,843,840,martinjames,Emily Rodriguez,emily.rodriguez@example.com,Spain,1,0,1,Standard Room,2015-08-08,2015-08-15,Bed & Breakfast,Check-Out,2015-08-12,125
847,848,845,danielmurray,Hannah Lewis,hannah.lewis@example.com,Poland,1,0,1,Standard Room,2015-08-08,2015-08-15,Bed & Breakfast,Check-Out,2015-08-15,125
852,853,850,morriscolin,Sarah Garcia,sarah.garcia@example.com,Portugal,1,0,1,Standard Room,2015-08-09,2015-08-16,Bed & Breakfast,Check-Out,2015-08-17,125
862,863,860,kingtina,James Russell,james.russell@example.com,France,2,3,5,Executive Room,2015-08-09,2015-08-16,Bed & Breakfast,Check-Out,2015-08-11,325
882,883,880,zwalton,Megan Moore,megan.moore@example.com,Portugal,1,0,1,Standard Room,2015-08-10,2015-08-17,Bed & Breakfast,Check-Out,2015-08-12,125
883,884,881,ashleedavis,Kenneth Perry,kenneth.perry@example.com,Germany,1,0,1,Standard Room,2015-08-10,2015-08-17,Bed & Breakfast,Check-Out,2015-08-12,125
885,886,883,ywalker,James Levy,james.levy@example.com,Portugal,1,0,1,Standard Room,2015-08-10,2015-08-17,Bed & Breakfast,Check-Out,2015-08-12,125
917,918,915,destiny74,Jon Strickland,jon.strickland@example.com,Morocco,2,1,3,Standard Room,2015-08-10,2015-08-17,Bed & Breakfast,Check-Out,2015-08-12,175
919,920,917,williamsjohn,Lindsay Clark,lindsay.clark@example.com,Portugal,0,3,3,Suite,2015-08-10,2015-08-17,Bed & Breakfast,Check-Out,2015-08-12,375
923,924,921,danny74,Caleb Barnes,caleb.barnes@example.com,Portugal,1,0,1,Standard Room,2015-08-10,2015-08-17,Bed & Breakfast,Check-Out,2015-08-12,125
939,940,936,rblake,Isabel Dawson,isabel.dawson@example.com,France,1,0,1,Standard Room,2015-08-10,2015-08-17,Bed & Breakfast,Check-Out,2015-08-14,125
958,959,955,harrisonnatalie,Sara Hall,sara.hall@example.com,Portugal,1,0,1,Standard Room,2015-08-11,2015-08-18,Bed & Breakfast,Check-Out,2015-08-12,125
963,964,960,charles43,Gina Smith,gina.smith@example.com,France,1,0,1,Standard Room,2015-08-11,2015-08-18,Bed & Breakfast,Check-Out,2015-08-12,125
964,965,961,greenteresa,Joseph Scott,joseph.scott@example.com,Portugal,1,0,1,Standard Room,2015-08-11,2015-08-18,Bed & Breakfast,Check-Out,2015-08-12,125
965,966,962,harrisonchristopher,Matthew Gonzales,matthew.gonzales@example.com,Portugal,1,0,1,Standard Room,2015-08-11,2015-08-18,Bed & Breakfast,Canceled,2015-08-11,125
969,970,966,jason98,Jordan Moore,jordan.moore@example.com,Mexico,1,0,1,Standard Room,2015-08-11,2015-08-18,Bed & Breakfast,Check-Out,2015-08-13,125
970,971,967,kelly65,Elizabeth Chapman,elizabeth.chapman@example.com,France,2,1,3,Standard Room,2015-08-11,2015-08-18,Bed & Breakfast,Check-Out,2015-08-13,175
974,975,971,sarahthomas,Trevor Woodard,trevor.woodard@example.com,Portugal,1,0,1,Deluxe Room,2015-08-11,2015-08-18,Bed & Breakfast,Check-Out,2015-08-13,175
975,976,972,vincentadkins,Nicholas Rice,nicholas.rice@example.com,Switzerland,1,0,1,Standard Room,2015-08-11,2015-08-18,Bed & Breakfast,Check-Out,2015-08-13,125
976,977,973,harrisjohn,Tonya Henson,tonya.henson@example.com,Mexico,1,0,1,Standard Room,2015-08-11,2015-08-18,Bed & Breakfast,Check-Out,2015-08-13,125
977,978,974,rwillis,Debra Garza,debra.garza@example.com,France,2,1,3,Standard Room,2015-08-11,2015-08-18,Bed & Breakfast,Check-Out,2015-08-13,175
978,979,975,nathan51,Kevin Richard,kevin.richard@example.com,Portugal,3,0,3,Standard Room,2015-08-11,2015-08-18,Bed & Breakfast,Canceled,2015-07-09,175
979,980,976,lfranklin,Brandon Ross,brandon.ross@example.com,France,1,2,3,Standard Room,2015-08-11,2015-08-18,Bed & Breakfast,Check-Out,2015-08-13,175
980,981,977,gbanks,Kelly Riley,kelly.riley@example.com,Germany,1,0,1,Standard Room,2015-08-11,2015-08-18,Bed & Breakfast,Check-Out,2015-08-14,125
991,992,988,dawn25,Sarah Clark,sarah.clark@example.com,Greece,1,0,1,Standard Room,2015-08-11,2015-08-18,Bed & Breakfast,Check-Out,2015-08-12,125
1000,1001,997,nathanpacheco,Tracy Lutz,tracy.lutz@example.com,Portugal,1,0,1,Standard Room,2015-08-11,2015-08-18,Bed & Breakfast,Check-Out,2015-08-12,125
1006,1007,1003,andersonlisa,Greg Everett,greg.everett@example.com,Portugal,1,0,1,Standard Room,2015-08-11,2015-08-18,Bed & Breakfast,Check-Out,2015-08-12,125
1008,1009,1005,usmith,Lindsey Patrick,lindsey.patrick@example.com,Portugal,1,0,1,Standard Room,2015-08-11,2015-08-18,Bed & Breakfast,Check-Out,2015-08-12,125
1014,1015,1011,johnsonmark,Samuel Sanders,samuel.sanders@example.com,Portugal,1,0,1,Standard Room,2015-08-12,2015-08-19,Bed & Breakfast,Check-Out,2015-08-13,125
1025,1026,1022,jenniferrowe,Christopher Carpenter,christopher.carpenter@example.com,Portugal,3,0,3,Standard Room,2015-08-12,2015-08-19,Bed & Breakfast,Check-Out,2015-08-14,175
1034,1035,1031,kcortez,Jessica Nash,jessica.nash@example.com,Portugal,1,2,3,Suite,2015-08-12,2015-08-19,Bed & Breakfast,Check-Out,2015-08-14,375
1037,1038,1034,lisa13,Annette Matthews,annette.matthews@example.com,Portugal,3,0,3,Standard Room,2015-08-12,2015-08-19,Bed & Breakfast,Check-Out,2015-08-14,175
1048,1049,1044,williamvalencia,Jacob Wolf,jacob.wolf@example.com,Portugal,1,0,1,Standard Room,2015-08-12,2015-08-19,Bed & Breakfast,Canceled,2015-08-08,125
1054,1055,1050,xsoto,Joshua Hickman,joshua.hickman@example.com,Portugal,1,0,1,Standard Room,2015-08-12,2015-08-19,Bed & Breakfast,Check-Out,2015-08-14,125
1058,1059,1054,elizabethzimmerman,Stephen Wilson,stephen.wilson@example.com,Spain,2,1,3,Standard Room,2015-08-12,2015-08-19,Bed & Breakfast,Check-Out,2015-08-15,175
1066,1067,1062,schwartzsara,Troy Mclaughlin,troy.mclaughlin@example.com,Angola,1,0,1,Standard Room,2015-08-12,2015-08-19,Bed & Breakfast,Check-Out,2015-08-24,125
1085,1086,1080,lowecatherine,Michele Davis,michele.davis@example.com,Colombia,3,0,3,Standard Room,2015-08-13,2015-08-20,Bed & Breakfast,Check-Out,2015-08-16,175
1101,1102,1096,mariapowell,Darryl Martin,darryl.martin@example.com,Portugal,1,0,1,Standard Room,2015-08-14,2015-08-21,Half Board,Check-Out,2015-08-16,145
1102,1103,1097,lperez,Molly Wheeler,molly.wheeler@example.com,Portugal,1,0,1,Standard Room,2015-08-14,2015-08-21,Half Board,Check-Out,2015-08-16,145
1114,1115,1109,millercarly,Karen Hurst,karen.hurst@example.com,Portugal,1,0,1,Standard Room,2015-08-14,2015-08-21,Half Board,Check-Out,2015-08-16,145
1123,1124,1118,jessica67,Suzanne Murphy,suzanne.murphy@example.com,Germany,1,0,1,Standard Room,2015-08-14,2015-08-21,Half Board,Check-Out,2015-08-16,145
1124,1125,1119,kenneth18,Steven Gray,steven.gray@example.com,Portugal,1,0,1,Standard Room,2015-08-14,2015-08-21,Half Board,Check-Out,2015-08-16,145
1148,1149,1143,stevegonzalez,Alan Clark,alan.clark@example.com,Portugal,1,0,1,Standard Room,2015-08-14,2015-08-21,Half Board,Check-Out,2015-08-16,145
1156,1157,1151,mcowan,Shannon Garcia,shannon.garcia@example.com,Portugal,1,0,1,Standard Room,2015-08-14,2015-08-21,Half Board,Check-Out,2015-08-16,145
1157,1158,1152,savannah62,Kimberly Hunter,kimberly.hunter@example.com,Portugal,1,0,1,Standard Room,2015-08-14,2015-08-21,Half Board,Check-Out,2015-08-16,145
1167,1168,1161,deannanguyen,Henry Ramirez,henry.ramirez@example.com,Germany,1,0,1,Standard Room,2015-08-14,2015-08-21,Half Board,Check-Out,2015-08-16,145
1175,1176,1168,jeffrey76,Robert Wilson,robert.wilson@example.com,United States,1,0,1,Standard Room,2015-08-14,2015-08-21,Half Board,Check-Out,2015-08-16,145
1187,1188,1180,donna15,Alyssa Rios,alyssa.rios@example.com,Portugal,1,0,1,Standard Room,2015-08-14,2015-08-21,Half Board,Check-Out,2015-08-16,145
1188,1189,1181,cjackson,Hector Patton,hector.patton@example.com,Portugal,1,0,1,Standard Room,2015-08-14,2015-08-21,Half Board,Check-Out,2015-08-16,145
1235,1236,1227,cowanamy,Cameron Pugh,cameron.pugh@example.com,Portugal,1,0,1,Standard Room,2015-08-14,2015-08-21,Half Board,Check-Out,2015-08-16,145
1250,1251,1242,ecollins,Erica Williams,erica.williams@example.com,Portugal,1,0,1,Standard Room,2015-08-14,2015-08-21,Half Board,Check-Out,2015-08-16,145
1251,1252,1243,gloriastark,David Brown,david.brown@example.com,Portugal,1,0,1,Standard Room,2015-08-14,2015-08-21,Half Board,Check-Out,2015-08-16,145
1260,1261,1252,douglasdaniel,Thomas Evans,thomas.evans@example.com,Germany,1,0,1,Standard Room,2015-08-14,2015-08-21,Half Board,Check-Out,2015-08-16,145
1261,1262,1253,chamberstyler,Jared Perez,jared.perez@example.com,Portugal,1,0,1,Standard Room,2015-08-14,2015-08-21,Half Board,Check-Out,2015-08-16,145
1279,1280,1271,louis56,Gregory Rodriguez,gregory.rodriguez@example.com,France,1,0,1,Standard Room,2015-08-14,2015-08-21,Bed & Breakfast,Check-Out,2015-08-19,125
1280,1281,1272,robert55,Aaron Lawson,aaron.lawson@example.com,France,1,0,1,Standard Room,2015-08-14,2015-08-21,Bed & Breakfast,Check-Out,2015-08-19,125
1297,1298,1289,zhoffman,Jasmine Mccarthy,jasmine.mccarthy@example.com,Spain,1,0,1,Standard Room,2015-08-15,2015-08-22,Bed & Breakfast,Check-Out,2015-08-19,125
1302,1303,1294,hillnancy,Felicia Richardson,felicia.richardson@example.com,Portugal,1,0,1,Standard Room,2015-08-15,2015-08-22,Bed & Breakfast,Canceled,2015-08-14,125
1306,1307,1298,levyamber,Sandra Quinn,sandra.quinn@example.com,Spain,1,0,1,Standard Room,2015-08-15,2015-08-22,Bed & Breakfast,Check-Out,2015-08-19,125
1310,1311,1302,cassandralee,Jennifer Wong,jennifer.wong@example.com,Spain,1,0,1,Standard Room,2015-08-15,2015-08-22,Bed & Breakfast,Check-Out,2015-08-19,125
1317,1318,1308,jerry10,Susan Ramirez,susan.ramirez@example.com,Spain,1,0,1,Standard Room,2015-08-15,2015-08-22,Bed & Breakfast,Check-Out,2015-08-19,125
1321,1322,1312,kennethwilson,Kyle Parks,kyle.parks@example.com,Luxembourg,2,1,3,Standard Room,2015-08-15,2015-08-22,Bed & Breakfast,Check-Out,2015-08-20,175
1326,1327,1317,jessica90,Christopher Costa,christopher.costa@example.com,Spain,3,0,3,Standard Room,2015-08-15,2015-08-22,Bed & Breakfast,Check-Out,2015-08-19,175
1336,1337,1327,marie97,Megan Barry,megan.barry@example.com,Italy,1,0,1,Standard Room,2015-08-15,2015-08-22,Half Board,Canceled,2015-08-13,145
1341,1342,1331,cassandramarquez,James Schmidt,james.schmidt@example.com,Italy,2,1,3,Standard Room,2015-08-15,2015-08-22,Bed & Breakfast,Canceled,2015-08-13,175
1344,1345,1334,timothy67,Richard Lopez,richard.lopez@example.com,Italy,2,1,3,Standard Room,2015-08-15,2015-08-22,Half Board,Check-Out,2015-08-18,235
1351,1352,1341,lalexander,John Stark,john.stark@example.com,Italy,1,0,1,Standard Room,2015-08-15,2015-08-22,Half Board,Check-Out,2015-08-18,145
1352,1353,1342,fdavis,Melissa Phillips,melissa.phillips@example.com,Italy,3,0,3,Standard Room,2015-08-15,2015-08-22,Half Board,Check-Out,2015-08-18,235
1353,1354,1343,seanmontoya,Randy Caldwell,randy.caldwell@example.com,Italy,3,0,3,Standard Room,2015-08-15,2015-08-22,Half Board,Canceled,2015-08-13,235
1355,1356,1345,jeffery44,Ernest Larsen,ernest.larsen@example.com,Italy,1,0,1,Standard Room,2015-08-15,2015-08-22,Half Board,Check-Out,2015-08-18,145
1364,1365,1354,ianderson,Brian Taylor,brian.taylor@example.com,Italy,1,0,1,Standard Room,2015-08-15,2015-08-22,Half Board,Canceled,2015-08-13,145
1371,1372,1361,gonzalezthomas,Robert Schmitt,robert.schmitt@example.com,Germany,3,0,3,Standard Room,2015-08-16,2015-08-23,Bed & Breakfast,Check-Out,2015-08-21,175
1375,1376,1365,xhogan,Mrs. Carrie Chan MD,mrs..carrie chan.md@example.com,Portugal,1,0,1,Standard Room,2015-08-16,2015-08-23,Bed & Breakfast,Check-Out,2015-08-17,125
1381,1382,1371,singhkimberly,Kimberly Mccann,kimberly.mccann@example.com,Ireland,1,0,1,Standard Room,2015-08-16,2015-08-23,Bed & Breakfast,Check-Out,2015-08-19,125
1382,1383,1372,anthonyjoshua,Michelle Burns,michelle.burns@example.com,Spain,2,1,3,Standard Room,2015-08-16,2015-08-23,Bed & Breakfast,Check-Out,2015-08-19,175
1384,1385,668,sanchezamy,Daniel Harris,daniel.harris@example.com,Spain,2,1,3,Standard Room,2015-08-16,2015-08-23,Bed & Breakfast,Check-Out,2015-08-19,175
1392,1393,1381,peckjose,Kathleen Morgan,kathleen.morgan@example.com,Morocco,1,0,1,Standard Room,2015-08-16,2015-08-23,Bed & Breakfast,Check-Out,2015-08-24,125
1394,1395,1383,ymorris,Dr. Nicole Adams,dr..nicole.adams@example.com,Portugal,1,0,1,Standard Room,2015-08-17,2015-08-24,Bed & Breakfast,Check-Out,2015-08-18,125
1396,1397,1385,angela26,Kelly Wells,kelly.wells@example.com,Angola,1,0,1,Standard Room,2015-08-17,2015-08-24,Bed & Breakfast,Check-Out,2015-08-18,125
1398,1399,1387,gcampbell,Samantha Zavala,samantha.zavala@example.com,Portugal,1,0,1,Standard Room,2015-08-17,2015-08-24,Bed & Breakfast,Canceled,2015-08-17,125
1403,1404,1392,greenjordan,Clayton Johnson,clayton.johnson@example.com,Spain,1,0,1,Standard Room,2015-08-17,2015-08-24,Bed & Breakfast,Check-Out,2015-08-19,125
1406,1407,1395,uferguson,Megan Rich,megan.rich@example.com,Portugal,1,0,1,Standard Room,2015-08-17,2015-08-24,Bed & Breakfast,Canceled,2015-08-12,125
1409,1410,1398,joseph82,Katherine Alexander,katherine.alexander@example.com,Spain,1,0,1,Standard Room,2015-08-17,2015-08-24,Bed & Breakfast,Check-Out,2015-08-19,125
1410,1411,1399,luke87,Evan Young,evan.young@example.com,Spain,3,0,3,Standard Room,2015-08-17,2015-08-24,Bed & Breakfast,Check-Out,2015-08-19,175
1413,1414,1402,sharonadams,Pamela Henson,pamela.henson@example.com,Spain,1,0,1,Standard Room,2015-08-17,2015-08-24,Bed & Breakfast,Check-Out,2015-08-19,125
1417,1418,1406,michael38,Chelsea Davidson,chelsea.davidson@example.com,Portugal,1,0,1,Standard Room,2015-08-17,2015-08-24,Bed & Breakfast,Check-Out,2015-08-19,125
1422,1423,1411,twillis,Jose Arias,jose.arias@example.com,France,1,0,1,Standard Room,2015-08-17,2015-08-24,Bed & Breakfast,Check-Out,2015-08-19,125
1427,1428,1184,mariacook,Anthony Johnson,anthony.johnson@example.com,Germany,1,0,1,Standard Room,2015-08-17,2015-08-24,Bed & Breakfast,Check-Out,2015-08-20,125
1430,1431,1418,thomasferrell,Lisa Sanders,lisa.sanders@example.com,Switzerland,1,0,1,Standard Room,2015-08-17,2015-08-24,Bed & Breakfast,Check-Out,2015-08-20,125
1436,1437,1424,nicoleholt,Eric Evans,eric.evans@example.com,Portugal,1,2,3,Standard Room,2015-08-17,2015-08-24,Bed & Breakfast,Canceled,2015-08-17,175
1453,1454,1441,alexander99,Karen French,karen.french@example.com,Portugal,2,1,3,Standard Room,2015-08-17,2015-08-24,Bed & Breakfast,Canceled,2015-08-15,175
1466,1467,1454,barbara43,Kayla Little,kayla.little@example.com,Spain,1,0,1,Standard Room,2015-08-17,2015-08-24,Bed & Breakfast,Check-Out,2015-08-19,125
1467,1468,1455,smiller,Noah Brown,noah.brown@example.com,Portugal,1,0,1,Standard Room,2015-08-17,2015-08-24,Bed & Breakfast,Canceled,2015-08-12,125
1469,1470,1457,vasquezmelissa,Jessica Barber,jessica.barber@example.com,France,1,0,1,Standard Room,2015-08-17,2015-08-24,Bed & Breakfast,Check-Out,2015-08-30,125
1471,1472,1459,aodonnell,James Boyer Jr.,james.boyer.jr.@example.com,Angola,1,0,1,Deluxe Room,2015-08-18,2015-08-25,No Meal,Check-Out,2015-08-19,150
1472,1473,1460,amberlozano,Norma Simmons,norma.simmons@example.com,Portugal,1,0,1,Standard Room,2015-08-18,2015-08-25,Bed & Breakfast,No-Show,2015-08-18,125
1477,1478,1465,tara20,Karen Murray,karen.murray@example.com,Portugal,1,0,1,Standard Room,2015-08-18,2015-08-25,Bed & Breakfast,No-Show,2015-08-18,125
1484,1485,1472,jamesalexander,Sharon Rodriguez,sharon.rodriguez@example.com,Portugal,1,0,1,Standard Room,2015-08-18,2015-08-25,Bed & Breakfast,Canceled,2015-08-14,125
1485,1486,1473,mitchell35,Ryan Jackson,ryan.jackson@example.com,Portugal,1,0,1,Standard Room,2015-08-18,2015-08-25,Bed & Breakfast,No-Show,2015-08-18,125
1486,1487,1474,zclark,Laura Warren,laura.warren@example.com,Germany,1,0,1,Standard Room,2015-08-18,2015-08-25,Bed & Breakfast,Check-Out,2015-08-20,125
1488,1489,1476,zlawrence,Patricia Krueger,patricia.krueger@example.com,Spain,3,0,3,Deluxe Room,2015-08-18,2015-08-25,Bed & Breakfast,Check-Out,2015-08-20,225
1492,1493,702,brownandrea,Jennifer Foster,jennifer.foster@example.com,Spain,2,1,3,Deluxe Room,2015-08-18,2015-08-25,Bed & Breakfast,Check-Out,2015-08-20,225
1508,1509,1494,carlmorris,Wanda Carr,wanda.carr@example.com,Portugal,1,0,1,Standard Room,2015-08-18,2015-08-25,Bed & Breakfast,Canceled,2015-08-13,125
1510,1511,1496,audreycruz,Amber Young,amber.young@example.com,Portugal,1,0,1,Standard Room,2015-08-18,2015-08-25,Bed & Breakfast,Canceled,2015-08-13,125
1511,1512,1497,ginachapman,Carl Kelley,carl.kelley@example.com,Germany,1,0,1,Standard Room,2015-08-18,2015-08-25,Bed & Breakfast,Check-Out,2015-08-20,125
1513,1514,1499,tsmith,James Campbell,james.campbell@example.com,Portugal,1,0,1,Standard Room,2015-08-18,2015-08-25,Bed & Breakfast,Check-Out,2015-08-20,125
1514,1515,1500,robynzhang,Bryan Stafford,bryan.stafford@example.com,Portugal,1,0,1,Standard Room,2015-08-18,2015-08-25,Bed & Breakfast,Check-Out,2015-08-21,125
1515,1516,1501,youngbrittany,Tiffany Davis,tiffany.davis@example.com,Portugal,1,0,1,Standard Room,2015-08-18,2015-08-25,Bed & Breakfast,Check-Out,2015-08-21,125
1522,1523,1508,steven38,Laura Vargas,laura.vargas@example.com,Portugal,1,0,1,Standard Room,2015-08-18,2015-08-25,Bed & Breakfast,Check-Out,2015-08-20,125
1524,1525,1510,jessewilson,Traci Marks,traci.marks@example.com,Spain,2,1,3,Deluxe Room,2015-08-18,2015-08-25,Bed & Breakfast,Check-Out,2015-08-20,225
1536,1537,1522,joseph68,Colleen Patterson,colleen.patterson@example.com,Portugal,1,0,1,Standard Room,2015-08-19,2015-08-26,Bed & Breakfast,Check-Out,2015-08-20,125
1539,1540,1524,shepherddanny,Timothy Cook,timothy.cook@example.com,Latvia,2,1,3,Standard Room,2015-08-19,2015-08-26,No Meal,Check-Out,2015-08-21,100
1543,1544,1528,iwhitney,Diane Campos,diane.campos@example.com,Portugal,1,0,1,Standard Room,2015-08-19,2015-08-26,Bed & Breakfast,Check-Out,2015-08-21,125
1544,1545,1529,yowens,William Coleman,william.coleman@example.com,Portugal,1,0,1,Standard Room,2015-08-19,2015-08-26,Bed & Breakfast,Check-Out,2015-08-21,125
1547,1548,1532,smithnichole,Brandon Anderson,brandon.anderson@example.com,France,1,0,1,Standard Room,2015-08-19,2015-08-26,Bed & Breakfast,Check-Out,2015-08-26,125
1557,1558,1542,hernandezmonica,Christopher Collins,christopher.collins@example.com,Portugal,1,0,1,Standard Room,2015-08-19,2015-08-26,Bed & Breakfast,Check-Out,2015-08-20,125
1560,1561,1545,thomaswillis,Meredith Garcia,meredith.garcia@example.com,Spain,1,0,1,Standard Room,2015-08-20,2015-08-27,Bed & Breakfast,Check-Out,2015-08-21,125
1566,1567,1551,jeffreygraham,John Lyons,john.lyons@example.com,Portugal,1,0,1,Standard Room,2015-08-20,2015-08-27,Bed & Breakfast,Check-Out,2015-08-21,125
1568,1569,1553,greenwesley,Michelle Patel,michelle.patel@example.com,Portugal,2,1,3,Standard Room,2015-08-20,2015-08-27,Bed & Breakfast,Check-Out,2015-08-21,175
1576,1577,1561,yrowe,Nicholas Allen,nicholas.allen@example.com,Bulgaria,1,0,1,Standard Room,2015-08-20,2015-08-27,Bed & Breakfast,Check-Out,2015-08-23,125
1577,1578,1562,rdaniels,Helen Clark,helen.clark@example.com,Poland,3,0,3,Standard Room,2015-08-20,2015-08-27,Bed & Breakfast,Check-Out,2015-08-23,175
1578,1579,1563,petersonwilliam,Amanda Green,amanda.green@example.com,Portugal,1,0,1,Standard Room,2015-08-20,2015-08-27,Bed & Breakfast,Canceled,2015-08-17,125
