,_id,Customer ID,username,Customer Names,Email IDs,Country,adults,children,Total People,Reserved Room_Type,check_in,check_out,Meals,reservation_status,reservation_status_date,Price
208,209,210,henry09,Walter Morgan,walter.morgan@example.com,Portugal,2,0,2,Standard Room,2015-07-18,2015-07-25,Bed & Breakfast,Canceled,2015-07-18,150
209,210,211,brookeperez,Theodore Ray,theodore.ray@example.com,Portugal,2,0,2,Standard Room,2015-07-18,2015-07-25,Bed & Breakfast,Canceled,2015-07-18,150
210,211,212,susanrodriguez,Theodore Gordon,theodore.gordon@example.com,Portugal,2,0,2,Standard Room,2015-07-18,2015-07-25,Bed & Breakfast,Check-Out,2015-07-22,150
211,212,213,melissasweeney,Jose Obrien,jose.obrien@example.com,Portugal,2,0,2,Standard Room,2015-07-18,2015-07-25,Bed & Breakfast,Check-Out,2015-07-22,150
212,213,214,mcollins,Kathleen Mcfarland,kathleen.mcfarland@example.com,Portugal,2,0,2,Standard Room,2015-07-18,2015-07-25,Bed & Breakfast,Canceled,2015-07-18,150
213,214,215,brianperez,Dustin Buck,dustin.buck@example.com,Portugal,2,0,2,Standard Room,2015-07-18,2015-07-25,Bed & Breakfast,Canceled,2015-07-18,150
215,216,217,davissamantha,Brandon Romero,brandon.romero@example.com,Portugal,2,0,2,Standard Room,2015-07-18,2015-07-25,Bed & Breakfast,Canceled,2015-07-18,150
216,217,218,alexburke,Debbie Prince,debbie.prince@example.com,Portugal,2,0,2,Standard Room,2015-07-18,2015-07-25,Bed & Breakfast,Canceled,2015-07-18,150
217,218,219,susandavis,Karen Li,karen.li@example.com,Portugal,2,0,2,Standard Room,2015-07-18,2015-07-25,Bed & Breakfast,Check-Out,2015-07-22,150
218,219,220,ljones,James King,james.king@example.com,Portugal,2,0,2,Standard Room,2015-07-18,2015-07-25,Bed & Breakfast,Canceled,2015-07-18,150
219,220,221,christopher97,Joseph Reyes,joseph.reyes@example.com,Portugal,2,0,2,Standard Room,2015-07-18,2015-07-25,Bed & Breakfast,Check-Out,2015-07-22,150
221,222,223,carterdan,Adam Delacruz,adam.delacruz@example.com,Portugal,2,0,2,Standard Room,2015-07-18,2015-07-25,Bed & Breakfast,Canceled,2015-07-18,150
222,223,224,melissa94,Jeffrey Cooper,jeffrey.cooper@example.com,Portugal,2,0,2,Standard Room,2015-07-18,2015-07-25,Bed & Breakfast,Check-Out,2015-07-22,150
223,224,225,yjackson,Cheryl Thomas,cheryl.thomas@example.com,Portugal,2,0,2,Standard Room,2015-07-18,2015-07-25,Bed & Breakfast,Check-Out,2015-07-22,150
224,225,226,robertsonapril,Pamela Castillo,pamela.castillo@example.com,Portugal,2,0,2,Standard Room,2015-07-18,2015-07-25,Bed & Breakfast,Canceled,2015-07-18,150
225,226,227,kathrynmann,Kevin Williams,kevin.williams@example.com,Portugal,2,0,2,Standard Room,2015-07-18,2015-07-25,Bed & Breakfast,Check-Out,2015-07-23,150
226,227,228,matthewreyes,George Martin,george.martin@example.com,Portugal,2,0,2,Standard Room,2015-07-19,2015-07-26,Bed & Breakfast,Canceled,2015-04-16,150
227,228,229,adamstone,Kimberly Wagner,kimberly.wagner@example.com,Portugal,2,0,2,Suite,2015-07-19,2015-07-26,Bed & Breakfast,Canceled,2015-07-12,350
228,229,230,bruceoconnor,Susan Parsons,susan.parsons@example.com,Portugal,2,0,2,Suite,2015-07-19,2015-07-26,Bed & Breakfast,Canceled,2015-07-12,350
230,231,232,keithnovak,Thomas Coffey,thomas.coffey@example.com,Portugal,2,0,2,Standard Room,2015-07-19,2015-07-26,Bed & Breakfast,Canceled,2015-07-11,150
232,233,234,krystalturner,Timothy Smith,timothy.smith@example.com,Portugal,2,0,2,Standard Room,2015-07-20,2015-07-27,Bed & Breakfast,Canceled,2015-07-09,150
233,234,235,amanda43,Patrick Anderson,patrick.anderson@example.com,Portugal,2,0,2,Standard Room,2015-07-20,2015-07-27,No Meal,Check-Out,2015-07-22,100
234,235,236,rhondamiles,Jennifer Peterson,jennifer.peterson@example.com,Portugal,2,0,2,Standard Room,2015-07-20,2015-07-27,Half Board,Check-Out,2015-07-20,190
235,236,237,zmercado,Tara Kaufman,tara.kaufman@example.com,Portugal,2,0,2,Standard Room,2015-07-20,2015-07-27,Bed & Breakfast,No-Show,2015-07-20,150
236,237,238,matthew00,Edward Franco,edward.franco@example.com,Portugal,2,0,2,Standard Room,2015-07-21,2015-07-28,No Meal,Canceled,2015-05-25,100
237,238,239,coltoncarr,Troy Hester,troy.hester@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Check-Out,2015-07-24,150
238,239,240,andrewsjuan,Cassandra Anthony,cassandra.anthony@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Check-Out,2015-07-24,150
240,241,242,larajason,Anthony Garcia,anthony.garcia@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-02,150
241,242,243,jerome42,Seth Love,seth.love@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-02,150
242,243,244,tinahenry,Gregory Cervantes,gregory.cervantes@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Check-Out,2015-07-24,150
243,244,245,zachary41,Greg Rodriguez,greg.rodriguez@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-17,150
244,245,246,vanessa92,Kristin Booth,kristin.booth@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-02,150
245,246,247,gloriacobb,Adam Jones,adam.jones@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-02,150
246,247,248,debbie84,Mr. Duane Knox,mr..duane.knox@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Check-Out,2015-07-24,150
247,248,249,allisonjones,Mr. William Frazier,mr..william.frazier@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-17,150
248,249,250,david29,Anita Hunter,anita.hunter@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-02,150
249,250,251,matthew46,Kevin Snow,kevin.snow@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Check-Out,2015-07-24,150
250,251,252,rachael20,Jessica Huber,jessica.huber@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Check-Out,2015-07-24,150
253,254,255,ellenrivera,Lisa Ward,lisa.ward@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Check-Out,2015-07-24,150
254,255,256,jessica53,Shawn Young,shawn.young@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Check-Out,2015-07-24,150
255,256,257,anthony79,Amanda Rodriguez,amanda.rodriguez@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-02,150
256,257,258,ysalazar,Alexander Zhang,alexander.zhang@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-02,150
257,258,259,christianhoward,David Ryan,david.ryan@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Check-Out,2015-07-24,150
258,259,260,esalazar,William Pena,william.pena@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-17,150
260,261,262,charles22,Vanessa Butler,vanessa.butler@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-02,150
261,262,263,davidjackson,Bruce Fitzgerald,bruce.fitzgerald@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-02,150
262,263,264,blackandrea,Ryan Williams,ryan.williams@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-02,150
263,264,265,christinepollard,Angela Moore,angela.moore@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Check-Out,2015-07-24,150
264,265,266,bowenmarc,Mrs. Pamela Campos,mrs..pamela.campos@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-17,150
265,266,267,tim27,Bradley Walter,bradley.walter@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Check-Out,2015-07-24,150
266,267,268,veronica66,Danielle Foster,danielle.foster@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Check-Out,2015-07-24,150
267,268,269,wrightpatty,Anna Morris,anna.morris@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Check-Out,2015-07-24,150
268,269,270,gina43,Eric Johnson,eric.johnson@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Check-Out,2015-07-24,150
269,270,271,jessicafitzgerald,Benjamin Olsen,benjamin.olsen@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-17,150
271,272,273,dpeters,Brandon Miller,brandon.miller@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,No-Show,2015-07-22,150
272,273,274,christopher81,Dr. Elizabeth Leon MD,dr..elizabeth leon.md@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,No-Show,2015-07-22,150
274,275,276,gibsonjoseph,Nathan Rogers,nathan.rogers@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,No-Show,2015-07-22,150
275,276,277,parkerdawn,Margaret Patrick,margaret.patrick@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-18,150
276,277,278,mariacompton,Christy Ramirez,christy.ramirez@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-05-18,150
277,278,279,brendan91,Taylor Bradley,taylor.bradley@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-05-18,150
278,279,280,heidiwilson,Pamela Garcia,pamela.garcia@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-02,150
279,280,281,coxaustin,Jessica Lozano,jessica.lozano@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Check-Out,2015-07-24,150
281,282,283,paul90,Natalie Reed,natalie.reed@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Check-Out,2015-07-24,150
282,283,284,harristracey,John Alvarez,john.alvarez@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-02,150
284,285,286,xfarrell,Dalton Barrett,dalton.barrett@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-17,150
285,286,287,sarahgarrett,Cindy Reed,cindy.reed@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Check-Out,2015-07-24,150
286,287,288,butlerbrandon,James Owens,james.owens@example.com,Portugal,2,0,2,Standard Room,2015-07-22,2015-07-29,Bed & Breakfast,Canceled,2015-07-02,150
287,288,289,zhuffman,Alexander Perez,alexander.perez@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Bed & Breakfast,Canceled,2015-04-24,150
288,289,290,mark15,Tiffany Velez,tiffany.velez@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
289,290,291,mary00,Billy Torres,billy.torres@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
290,291,292,whitneycooley,Samuel Fox,samuel.fox@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
291,292,293,ghicks,Andrew Underwood,andrew.underwood@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
292,293,294,mwright,Michael Glass,michael.glass@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
293,294,295,petersglen,Dean Jones,dean.jones@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
294,295,296,trevor34,Juan Wiggins,juan.wiggins@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
295,296,297,rosssean,Blake Booker,blake.booker@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
296,297,298,xwells,Alvin Lee,alvin.lee@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
298,299,300,johnnorton,Charles Watson,charles.watson@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
299,300,301,rmendoza,Ana Solis,ana.solis@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
301,302,303,ewingmegan,Michael Dodson,michael.dodson@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
302,303,304,joseturner,Chase Garza,chase.garza@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
303,304,305,zhayes,Gina Moore,gina.moore@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
304,305,306,beth09,Paul Gordon,paul.gordon@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
305,306,307,wilsondana,John Henderson,john.henderson@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
306,307,308,sgoodwin,Eric Orozco,eric.orozco@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
307,308,309,scottblair,Jacob Williams,jacob.williams@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
308,309,310,williamsonjohn,Jeffrey Velasquez,jeffrey.velasquez@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
310,311,312,grossmatthew,Linda Bright,linda.bright@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
311,312,313,allenchristopher,Lori Yoder,lori.yoder@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
312,313,314,burkeerica,Judith Craig,judith.craig@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
314,315,316,vpreston,Kim Allen,kim.allen@example.com,Portugal,2,0,2,Suite,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,390
315,316,317,david40,Natasha Houston,natasha.houston@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
317,318,319,andrew33,Andrea Greene,andrea.greene@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
318,319,320,randyburns,Marie Garrison,marie.garrison@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
319,320,321,davidthomas,Joshua Gonzalez,joshua.gonzalez@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
320,321,322,emilylynn,Parker Reid,parker.reid@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
321,322,323,mvargas,James Camacho,james.camacho@example.com,Portugal,2,0,2,Suite,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,390
322,323,324,kathy18,Kevin Brown,kevin.brown@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
323,324,325,mooresheila,Angela Fowler,angela.fowler@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
324,325,326,dustinpittman,Thomas Mills,thomas.mills@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
325,326,327,whitedarrell,Stephen Patel,stephen.patel@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Check-Out,2015-07-24,190
327,328,329,likendra,Shawn Hernandez,shawn.hernandez@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Canceled,2015-06-30,190
329,330,331,jeffrey28,Sarah Young,sarah.young@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Canceled,2015-06-30,190
330,331,332,coreycampbell,Leslie Lindsey,leslie.lindsey@example.com,Portugal,2,0,2,Standard Room,2015-07-23,2015-07-30,Half Board,Canceled,2015-06-30,190
332,333,334,vherrera,Heather Caldwell,heather.caldwell@example.com,Portugal,2,0,2,Standard Room,2015-07-24,2015-07-31,Bed & Breakfast,Canceled,2015-05-20,150
333,334,335,marshalloscar,Danielle Brown,danielle.brown@example.com,Portugal,2,0,2,Standard Room,2015-07-24,2015-07-31,No Meal,Check-Out,2015-07-25,100
339,340,341,timothymontoya,Elizabeth Edwards,elizabeth.edwards@example.com,Portugal,2,0,2,Standard Room,2015-07-25,2015-08-01,Bed & Breakfast,Check-Out,2015-07-26,150
344,345,346,mary84,Spencer Williams,spencer.williams@example.com,Portugal,2,0,2,Standard Room,2015-07-25,2015-08-01,Bed & Breakfast,Canceled,2015-06-29,150
345,346,347,bwelch,David Smith,david.smith@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Canceled,2015-07-22,190
346,347,348,ehernandez,Chad Bradford,chad.bradford@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Canceled,2015-07-22,190
347,348,349,ydalton,Patricia Meyer,patricia.meyer@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Check-Out,2015-07-28,190
349,350,351,angelawilliams,Jenny Stevens,jenny.stevens@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Canceled,2015-07-22,190
350,351,352,camposbrandon,Richard Tyler,richard.tyler@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Canceled,2015-07-22,190
351,352,353,velezjacob,Ashley Fuentes,ashley.fuentes@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Canceled,2015-07-22,190
352,353,354,swalsh,Jack Franklin,jack.franklin@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Canceled,2015-07-22,190
354,355,356,ryanhammond,Troy Tucker,troy.tucker@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Check-Out,2015-07-28,190
355,356,357,dbird,Lori Howard,lori.howard@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Canceled,2015-07-16,190
356,357,358,hbernard,Jason Leblanc,jason.leblanc@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Canceled,2015-07-22,190
357,358,359,heather18,Laura Roy,laura.roy@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Canceled,2015-07-22,190
358,359,360,daniel35,Sean Rich,sean.rich@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Canceled,2015-07-16,190
359,360,361,zerickson,Molly Patton,molly.patton@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Canceled,2015-07-22,190
360,361,362,andrewmarquez,Joanna Obrien,joanna.obrien@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Canceled,2015-07-22,190
362,363,364,aaron79,Samuel Harper,samuel.harper@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Canceled,2015-07-22,190
363,364,365,jesse95,Anthony Harris,anthony.harris@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Canceled,2015-07-22,190
364,365,366,georgeflores,Adam Macias,adam.macias@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Check-Out,2015-07-28,190
366,367,368,fitzpatrickchristopher,Shelby Hahn,shelby.hahn@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Canceled,2015-07-16,190
367,368,369,christina73,Crystal Gordon,crystal.gordon@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Canceled,2015-07-16,190
368,369,370,amberhoward,Brian Miller,brian.miller@example.com,Portugal,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Check-Out,2015-07-28,190
369,370,371,garciatheresa,Cameron Shaw,cameron.shaw@example.com,Portugal,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Check-Out,2015-07-28,190
370,371,372,matthewbell,Julie Black,julie.black@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Canceled,2015-07-22,190
371,372,373,michaelacalhoun,Ryan Vasquez,ryan.vasquez@example.com,Portugal,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Check-Out,2015-07-28,190
372,373,374,ramirezjohn,Michelle Richardson,michelle.richardson@example.com,Portugal,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Check-Out,2015-07-28,190
373,374,375,michael96,Sharon Smith,sharon.smith@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Check-Out,2015-07-28,190
374,375,376,kerry08,Christopher Ali,christopher.ali@example.com,Italy,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Canceled,2015-07-16,190
376,377,378,fwilkinson,Sandy Morgan,sandy.morgan@example.com,Portugal,2,0,2,Standard Room,2015-07-25,2015-08-01,Half Board,Check-Out,2015-07-28,190
